text,cantica,canto,line
"For every good, whereby was action lost,",Purgatorio,19,122
"So justice here doth hold us in restraint,",Purgatorio,19,123
Bound and imprisoned by the feet and hands;,Purgatorio,19,124
And so long as it pleases the just Lord,Purgatorio,19,125
Shall we remain immovable and prostrate.”,Purgatorio,19,126
"I on my knees had fallen, and wished to speak;",Purgatorio,19,127
"But even as I began, and he was ’ware,",Purgatorio,19,128
"Only by listening, of my reverence,",Purgatorio,19,129
"“What cause,” he said, “has downward bent thee thus?”",Purgatorio,19,130
"And I to him: “For your own dignity,",Purgatorio,19,131
"Standing, my conscience stung me with remorse.”",Purgatorio,19,132
"“Straighten thy legs, and upward raise thee, brother,”",Purgatorio,19,133
"He answered: “Err not, fellow-servant am I",Purgatorio,19,134
With thee and with the others to one power.,Purgatorio,19,135
"If e’er that holy, evangelic sound,",Purgatorio,19,136
"Which sayeth ‘neque nubent,’ thou hast heard,",Purgatorio,19,137
Well canst thou see why in this wise I speak.,Purgatorio,19,138
"Now go; no longer will I have thee linger,",Purgatorio,19,139
"Because thy stay doth incommode my weeping,",Purgatorio,19,140
With which I ripen that which thou hast said.,Purgatorio,19,141
"On earth I have a grandchild named Alagia,",Purgatorio,19,142
"Good in herself, unless indeed our house",Purgatorio,19,143
"Malevolent may make her by example,",Purgatorio,19,144
And she alone remains to me on earth.”,Purgatorio,19,145
Ill strives the will against a better will;,Purgatorio,20,1
"Therefore, to pleasure him, against my pleasure",Purgatorio,20,2
I drew the sponge not saturate from the water.,Purgatorio,20,3
"Onward I moved, and onward moved my Leader,",Purgatorio,20,4
"Through vacant places, skirting still the rock,",Purgatorio,20,5
As on a wall close to the battlements;,Purgatorio,20,6
For they that through their eyes pour drop by drop,Purgatorio,20,7
"The malady which all the world pervades,",Purgatorio,20,8
On the other side too near the verge approach.,Purgatorio,20,9
"Accursed mayst thou be, thou old she-wolf,",Purgatorio,20,10
"That more than all the other beasts hast prey,",Purgatorio,20,11
Because of hunger infinitely hollow!,Purgatorio,20,12
"O heaven, in whose gyrations some appear",Purgatorio,20,13
"To think conditions here below are changed,",Purgatorio,20,14
When will he come through whom she shall depart?,Purgatorio,20,15
"Onward we went with footsteps slow and scarce,",Purgatorio,20,16
And I attentive to the shades I heard,Purgatorio,20,17
Piteously weeping and bemoaning them;,Purgatorio,20,18
And I by peradventure heard “Sweet Mary!”,Purgatorio,20,19
Uttered in front of us amid the weeping,Purgatorio,20,20
Even as a woman does who is in child-birth;,Purgatorio,20,21
And in continuance: “How poor thou wast,Purgatorio,20,22
Is manifested by that hostelry,Purgatorio,20,23
Where thou didst lay thy sacred burden down.”,Purgatorio,20,24
"Thereafterward I heard: “O good Fabricius,",Purgatorio,20,25
Virtue with poverty didst thou prefer,Purgatorio,20,26
To the possession of great wealth with vice.”,Purgatorio,20,27
So pleasurable were these words to me,Purgatorio,20,28
That I drew farther onward to have knowledge,Purgatorio,20,29
Touching that spirit whence they seemed to come.,Purgatorio,20,30
He furthermore was speaking of the largess,Purgatorio,20,31
"Which Nicholas unto the maidens gave,",Purgatorio,20,32
In order to conduct their youth to honour.,Purgatorio,20,33
"“O soul that dost so excellently speak,",Purgatorio,20,34
"Tell me who wast thou,” said I, “and why only",Purgatorio,20,35
Thou dost renew these praises well deserved?,Purgatorio,20,36
"Not without recompense shall be thy word,",Purgatorio,20,37
If I return to finish the short journey,Purgatorio,20,38
Of that life which is flying to its end.”,Purgatorio,20,39
"And he: “I’ll tell thee, not for any comfort",Purgatorio,20,40
"I may expect from earth, but that so much",Purgatorio,20,41
Grace shines in thee or ever thou art dead.,Purgatorio,20,42
I was the root of that malignant plant,Purgatorio,20,43
"Which overshadows all the Christian world,",Purgatorio,20,44
So that good fruit is seldom gathered from it;,Purgatorio,20,45
"But if Douay and Ghent, and Lille and Bruges",Purgatorio,20,46
"Had Power, soon vengeance would be taken on it;",Purgatorio,20,47
And this I pray of Him who judges all.,Purgatorio,20,48
Hugh Capet was I called upon the earth;,Purgatorio,20,49
"From me were born the Louises and Philips,",Purgatorio,20,50
By whom in later days has France been governed.,Purgatorio,20,51
"I was the son of a Parisian butcher,",Purgatorio,20,52
"What time the ancient kings had perished all,",Purgatorio,20,53
"Excepting one, contrite in cloth of gray.",Purgatorio,20,54
I found me grasping in my hands the rein,Purgatorio,20,55
"Of the realm’s government, and so great power",Purgatorio,20,56
"Of new acquest, and so with friends abounding,",Purgatorio,20,57
That to the widowed diadem promoted,Purgatorio,20,58
"The head of mine own offspring was, from whom",Purgatorio,20,59
The consecrated bones of these began.,Purgatorio,20,60
So long as the great dowry of Provence,Purgatorio,20,61
"Out of my blood took not the sense of shame,",Purgatorio,20,62
"’Twas little worth, but still it did no harm.",Purgatorio,20,63
Then it began with falsehood and with force,Purgatorio,20,64
"Its rapine; and thereafter, for amends,",Purgatorio,20,65
"Took Ponthieu, Normandy, and Gascony.",Purgatorio,20,66
"Charles came to Italy, and for amends",Purgatorio,20,67
"A victim made of Conradin, and then",Purgatorio,20,68
"Thrust Thomas back to heaven, for amends.",Purgatorio,20,69
"A time I see, not very distant now,",Purgatorio,20,70
"Which draweth forth another Charles from France,",Purgatorio,20,71
The better to make known both him and his.,Purgatorio,20,72
"Unarmed he goes, and only with the lance",Purgatorio,20,73
That Judas jousted with; and that he thrusts,Purgatorio,20,74
So that he makes the paunch of Florence burst.,Purgatorio,20,75
"He thence not land, but sin and infamy,",Purgatorio,20,76
"Shall gain, so much more grievous to himself",Purgatorio,20,77
As the more light such damage he accounts.,Purgatorio,20,78
"The other, now gone forth, ta’en in his ship,",Purgatorio,20,79
"See I his daughter sell, and chaffer for her",Purgatorio,20,80
As corsairs do with other female slaves.,Purgatorio,20,81
"What more, O Avarice, canst thou do to us,",Purgatorio,20,82
"Since thou my blood so to thyself hast drawn,",Purgatorio,20,83
It careth not for its own proper flesh?,Purgatorio,20,84
"That less may seem the future ill and past,",Purgatorio,20,85
"I see the flower-de-luce Alagna enter,",Purgatorio,20,86
And Christ in his own Vicar captive made.,Purgatorio,20,87
I see him yet another time derided;,Purgatorio,20,88
"I see renewed the vinegar and gall,",Purgatorio,20,89
And between living thieves I see him slain.,Purgatorio,20,90
"I see the modern Pilate so relentless,",Purgatorio,20,91
"This does not sate him, but without decretal",Purgatorio,20,92
He to the temple bears his sordid sails!,Purgatorio,20,93
"When, O my Lord! shall I be joyful made",Purgatorio,20,94
"By looking on the vengeance which, concealed,",Purgatorio,20,95
Makes sweet thine anger in thy secrecy?,Purgatorio,20,96
What I was saying of that only bride,Purgatorio,20,97
"Of the Holy Ghost, and which occasioned thee",Purgatorio,20,98
"To turn towards me for some commentary,",Purgatorio,20,99
So long has been ordained to all our prayers,Purgatorio,20,100
"As the day lasts; but when the night comes on,",Purgatorio,20,101
Contrary sound we take instead thereof.,Purgatorio,20,102
"At that time we repeat Pygmalion,",Purgatorio,20,103
"Of whom a traitor, thief, and parricide",Purgatorio,20,104
Made his insatiable desire of gold;,Purgatorio,20,105
"And the misery of avaricious Midas,",Purgatorio,20,106
"That followed his inordinate demand,",Purgatorio,20,107
At which forevermore one needs but laugh.,Purgatorio,20,108
"The foolish Achan each one then records,",Purgatorio,20,109
And how he stole the spoils; so that the wrath,Purgatorio,20,110
Of Joshua still appears to sting him here.,Purgatorio,20,111
"Then we accuse Sapphira with her husband,",Purgatorio,20,112
"We laud the hoof-beats Heliodorus had,",Purgatorio,20,113
And the whole mount in infamy encircles,Purgatorio,20,114
Polymnestor who murdered Polydorus.,Purgatorio,20,115
"Here finally is cried: ‘O Crassus, tell us,",Purgatorio,20,116
"For thou dost know, what is the taste of gold?’",Purgatorio,20,117
"Sometimes we speak, one loud, another low,",Purgatorio,20,118
"According to desire of speech, that spurs us",Purgatorio,20,119
To greater now and now to lesser pace.,Purgatorio,20,120
"But in the good that here by day is talked of,",Purgatorio,20,121
Erewhile alone I was not; yet near by,Purgatorio,20,122
No other person lifted up his voice.”,Purgatorio,20,123
"From him already we departed were,",Purgatorio,20,124
And made endeavour to o’ercome the road,Purgatorio,20,125
"As much as was permitted to our power,",Purgatorio,20,126
"When I perceived, like something that is falling,",Purgatorio,20,127
"The mountain tremble, whence a chill seized on me,",Purgatorio,20,128
As seizes him who to his death is going.,Purgatorio,20,129
"Certes so violently shook not Delos,",Purgatorio,20,130
Before Latona made her nest therein,Purgatorio,20,131
To give birth to the two eyes of the heaven.,Purgatorio,20,132
"Then upon all sides there began a cry,",Purgatorio,20,133
"Such that the Master drew himself towards me,",Purgatorio,20,134
"Saying, “Fear not, while I am guiding thee.”",Purgatorio,20,135
"“Gloria in excelsis Deo,” all",Purgatorio,20,136
"Were saying, from what near I comprehended,",Purgatorio,20,137
Where it was possible to hear the cry.,Purgatorio,20,138
"We paused immovable and in suspense,",Purgatorio,20,139
"Even as the shepherds who first heard that song,",Purgatorio,20,140
"Until the trembling ceased, and it was finished.",Purgatorio,20,141
"Then we resumed again our holy path,",Purgatorio,20,142
"Watching the shades that lay upon the ground,",Purgatorio,20,143
Already turned to their accustomed plaint.,Purgatorio,20,144
No ignorance ever with so great a strife,Purgatorio,20,145
"Had rendered me importunate to know,",Purgatorio,20,146
"If erreth not in this my memory,",Purgatorio,20,147
As meditating then I seemed to have;,Purgatorio,20,148
"Nor out of haste to question did I dare,",Purgatorio,20,149
Nor of myself I there could aught perceive;,Purgatorio,20,150
So I went onward timorous and thoughtful.,Purgatorio,20,151
"The natural thirst, that ne’er is satisfied",Purgatorio,21,1
Excepting with the water for whose grace,Purgatorio,21,2
"The woman of Samaria besought,",Purgatorio,21,3
"Put me in travail, and haste goaded me",Purgatorio,21,4
Along the encumbered path behind my Leader,Purgatorio,21,5
And I was pitying that righteous vengeance;,Purgatorio,21,6
And lo! in the same manner as Luke writeth,Purgatorio,21,7
That Christ appeared to two upon the way,Purgatorio,21,8
"From the sepulchral cave already risen,",Purgatorio,21,9
"A shade appeared to us, and came behind us,",Purgatorio,21,10
"Down gazing on the prostrate multitude,",Purgatorio,21,11
"Nor were we ware of it, until it spake,",Purgatorio,21,12
"Saying, “My brothers, may God give you peace!”",Purgatorio,21,13
"We turned us suddenly, and Virgilius rendered",Purgatorio,21,14
To him the countersign thereto conforming.,Purgatorio,21,15
"Thereon began he: “In the blessed council,",Purgatorio,21,16
"Thee may the court veracious place in peace,",Purgatorio,21,17
That me doth banish in eternal exile!”,Purgatorio,21,18
"“How,” said he, and the while we went with speed,",Purgatorio,21,19
"“If ye are shades whom God deigns not on high,",Purgatorio,21,20
Who up his stairs so far has guided you?”,Purgatorio,21,21
And said my Teacher: “If thou note the marks,Purgatorio,21,22
"Which this one bears, and which the Angel traces",Purgatorio,21,23
Well shalt thou see he with the good must reign.,Purgatorio,21,24
But because she who spinneth day and night,Purgatorio,21,25
"For him had not yet drawn the distaff off,",Purgatorio,21,26
"Which Clotho lays for each one and compacts,",Purgatorio,21,27
"His soul, which is thy sister and my own,",Purgatorio,21,28
"In coming upwards could not come alone,",Purgatorio,21,29
By reason that it sees not in our fashion.,Purgatorio,21,30
Whence I was drawn from out the ample throat,Purgatorio,21,31
"Of Hell to be his guide, and I shall guide him",Purgatorio,21,32
As far on as my school has power to lead.,Purgatorio,21,33
"But tell us, if thou knowest, why such a shudder",Purgatorio,21,34
"Erewhile the mountain gave, and why together",Purgatorio,21,35
"All seemed to cry, as far as its moist feet?”",Purgatorio,21,36
In asking he so hit the very eye,Purgatorio,21,37
"Of my desire, that merely with the hope",Purgatorio,21,38
My thirst became the less unsatisfied.,Purgatorio,21,39
"“Naught is there,” he began, “that without order",Purgatorio,21,40
"May the religion of the mountain feel,",Purgatorio,21,41
Nor aught that may be foreign to its custom.,Purgatorio,21,42
Free is it here from every permutation;,Purgatorio,21,43
What from itself heaven in itself receiveth,Purgatorio,21,44
"Can be of this the cause, and naught beside;",Purgatorio,21,45
"Because that neither rain, nor hail, nor snow,",Purgatorio,21,46
"Nor dew, nor hoar-frost any higher falls",Purgatorio,21,47
"Than the short, little stairway of three steps.",Purgatorio,21,48
"Dense clouds do not appear, nor rarefied,",Purgatorio,21,49
"Nor coruscation, nor the daughter of Thaumas,",Purgatorio,21,50
That often upon earth her region shifts;,Purgatorio,21,51
No arid vapour any farther rises,Purgatorio,21,52
"Than to the top of the three steps I spake of,",Purgatorio,21,53
Whereon the Vicar of Peter has his feet.,Purgatorio,21,54
"Lower down perchance it trembles less or more,",Purgatorio,21,55
"But, for the wind that in the earth is hidden",Purgatorio,21,56
"I know not how, up here it never trembled.",Purgatorio,21,57
"It trembles here, whenever any soul",Purgatorio,21,58
"Feels itself pure, so that it soars, or moves",Purgatorio,21,59
"To mount aloft, and such a cry attends it.",Purgatorio,21,60
"Of purity the will alone gives proof,",Purgatorio,21,61
"Which, being wholly free to change its convent,",Purgatorio,21,62
"Takes by surprise the soul, and helps it fly.",Purgatorio,21,63
"First it wills well; but the desire permits not,",Purgatorio,21,64
Which divine justice with the self-same will,Purgatorio,21,65
"There was to sin, upon the torment sets.",Purgatorio,21,66
"And I, who have been lying in this pain",Purgatorio,21,67
"Five hundred years and more, but just now felt",Purgatorio,21,68
A free volition for a better seat.,Purgatorio,21,69
"Therefore thou heardst the earthquake, and the pious",Purgatorio,21,70
Spirits along the mountain rendering praise,Purgatorio,21,71
"Unto the Lord, that soon he speed them upwards.”",Purgatorio,21,72
So said he to him; and since we enjoy,Purgatorio,21,73
"As much in drinking as the thirst is great,",Purgatorio,21,74
I could not say how much it did me good.,Purgatorio,21,75
And the wise Leader: “Now I see the net,Purgatorio,21,76
"That snares you here, and how ye are set free,",Purgatorio,21,77
"Why the earth quakes, and wherefore ye rejoice.",Purgatorio,21,78
Now who thou wast be pleased that I may know;,Purgatorio,21,79
And why so many centuries thou hast here,Purgatorio,21,80
"Been lying, let me gather from thy words.”",Purgatorio,21,81
"“In days when the good Titus, with the aid",Purgatorio,21,82
"Of the supremest King, avenged the wounds",Purgatorio,21,83
"Whence issued forth the blood by Judas sold,",Purgatorio,21,84
"Under the name that most endures and honours,",Purgatorio,21,85
"Was I on earth,” that spirit made reply,",Purgatorio,21,86
"“Greatly renowned, but not with faith as yet.",Purgatorio,21,87
"My vocal spirit was so sweet, that Rome",Purgatorio,21,88
"Me, a Thoulousian, drew unto herself,",Purgatorio,21,89
Where I deserved to deck my brows with myrtle.,Purgatorio,21,90
Statius the people name me still on earth;,Purgatorio,21,91
"I sang of Thebes, and then of great Achilles;",Purgatorio,21,92
But on the way fell with my second burden.,Purgatorio,21,93
The seeds unto my ardour were the sparks,Purgatorio,21,94
"Of that celestial flame which heated me,",Purgatorio,21,95
Whereby more than a thousand have been fired;,Purgatorio,21,96
"Of the Aeneid speak I, which to me",Purgatorio,21,97
"A mother was, and was my nurse in song;",Purgatorio,21,98
Without this weighed I not a drachma’s weight.,Purgatorio,21,99
And to have lived upon the earth what time,Purgatorio,21,100
"Virgilius lived, I would accept one sun",Purgatorio,21,101
More than I must ere issuing from my ban.”,Purgatorio,21,102
These words towards me made Virgilius turn,Purgatorio,21,103
"With looks that in their silence said, “Be silent!”",Purgatorio,21,104
But yet the power that wills cannot do all things;,Purgatorio,21,105
For tears and laughter are such pursuivants,Purgatorio,21,106
"Unto the passion from which each springs forth,",Purgatorio,21,107
In the most truthful least the will they follow.,Purgatorio,21,108
"I only smiled, as one who gives the wink;",Purgatorio,21,109
"Whereat the shade was silent, and it gazed",Purgatorio,21,110
"Into mine eyes, where most expression dwells;",Purgatorio,21,111
"And, “As thou well mayst consummate a labour",Purgatorio,21,112
"So great,” it said, “why did thy face just now",Purgatorio,21,113
Display to me the lightning of a smile?”,Purgatorio,21,114
Now am I caught on this side and on that;,Purgatorio,21,115
"One keeps me silent, one to speak conjures me,",Purgatorio,21,116
"Wherefore I sigh, and I am understood.",Purgatorio,21,117
"“Speak,” said my Master, “and be not afraid",Purgatorio,21,118
"Of speaking, but speak out, and say to him",Purgatorio,21,119
What he demands with such solicitude.”,Purgatorio,21,120
"Whence I: “Thou peradventure marvellest,",Purgatorio,21,121
"O antique spirit, at the smile I gave;",Purgatorio,21,122
But I will have more wonder seize upon thee.,Purgatorio,21,123
"This one, who guides on high these eyes of mine,",Purgatorio,21,124
"Is that Virgilius, from whom thou didst learn",Purgatorio,21,125
To sing aloud of men and of the Gods.,Purgatorio,21,126
"If other cause thou to my smile imputedst,",Purgatorio,21,127
"Abandon it as false, and trust it was",Purgatorio,21,128
Those words which thou hast spoken concerning him.”,Purgatorio,21,129
Already he was stooping to embrace,Purgatorio,21,130
"My Teacher’s feet; but he said to him: “Brother,",Purgatorio,21,131
"Do not; for shade thou art, and shade beholdest.”",Purgatorio,21,132
And he uprising: “Now canst thou the sum,Purgatorio,21,133
"Of love which warms me to thee comprehend,",Purgatorio,21,134
"When this our vanity I disremember,",Purgatorio,21,135
Treating a shadow as substantial thing.”,Purgatorio,21,136
"Already was the Angel left behind us,",Purgatorio,22,1
"The Angel who to the sixth round had turned us,",Purgatorio,22,2
Having erased one mark from off my face;,Purgatorio,22,3
And those who have in justice their desire,Purgatorio,22,4
"Had said to us, “Beati,” in their voices,",Purgatorio,22,5
"With “sitio,” and without more ended it.",Purgatorio,22,6
"And I, more light than through the other passes,",Purgatorio,22,7
"Went onward so, that without any labour",Purgatorio,22,8
I followed upward the swift-footed spirits;,Purgatorio,22,9
When thus Virgilius began: “The love,Purgatorio,22,10
"Kindled by virtue aye another kindles,",Purgatorio,22,11
Provided outwardly its flame appear.,Purgatorio,22,12
Hence from the hour that Juvenal descended,Purgatorio,22,13
"Among us into the infernal Limbo,",Purgatorio,22,14
"Who made apparent to me thy affection,",Purgatorio,22,15
My kindliness towards thee was as great,Purgatorio,22,16
"As ever bound one to an unseen person,",Purgatorio,22,17
So that these stairs will now seem short to me.,Purgatorio,22,18
"But tell me, and forgive me as a friend,",Purgatorio,22,19
"If too great confidence let loose the rein,",Purgatorio,22,20
And as a friend now hold discourse with me;,Purgatorio,22,21
How was it possible within thy breast,Purgatorio,22,22
"For avarice to find place, ’mid so much wisdom",Purgatorio,22,23
As thou wast filled with by thy diligence?”,Purgatorio,22,24
These words excited Statius at first,Purgatorio,22,25
Somewhat to laughter; afterward he answered:,Purgatorio,22,26
“Each word of thine is love’s dear sign to me.,Purgatorio,22,27
Verily oftentimes do things appear,Purgatorio,22,28
"Which give fallacious matter to our doubts,",Purgatorio,22,29
Instead of the true causes which are hidden!,Purgatorio,22,30
Thy question shows me thy belief to be,Purgatorio,22,31
"That I was niggard in the other life,",Purgatorio,22,32
It may be from the circle where I was;,Purgatorio,22,33
"Therefore know thou, that avarice was removed",Purgatorio,22,34
Too far from me; and this extravagance,Purgatorio,22,35
Thousands of lunar periods have punished.,Purgatorio,22,36
"And were it not that I my thoughts uplifted,",Purgatorio,22,37
"When I the passage heard where thou exclaimest,",Purgatorio,22,38
"As if indignant, unto human nature,",Purgatorio,22,39
"‘To what impellest thou not, O cursed hunger",Purgatorio,22,40
"Of gold, the appetite of mortal men?’",Purgatorio,22,41
Revolving I should feel the dismal joustings.,Purgatorio,22,42
Then I perceived the hands could spread too wide,Purgatorio,22,43
"Their wings in spending, and repented me",Purgatorio,22,44
As well of that as of my other sins;,Purgatorio,22,45
How many with shorn hair shall rise again,Purgatorio,22,46
"Because of ignorance, which from this sin",Purgatorio,22,47
Cuts off repentance living and in death!,Purgatorio,22,48
And know that the transgression which rebuts,Purgatorio,22,49
By direct opposition any sin,Purgatorio,22,50
Together with it here its verdure dries.,Purgatorio,22,51
Therefore if I have been among that folk,Purgatorio,22,52
"Which mourns its avarice, to purify me,",Purgatorio,22,53
For its opposite has this befallen me.”,Purgatorio,22,54
“Now when thou sangest the relentless weapons,Purgatorio,22,55
"Of the twofold affliction of Jocasta,”",Purgatorio,22,56
"The singer of the Songs Bucolic said,",Purgatorio,22,57
"“From that which Clio there with thee preludes,",Purgatorio,22,58
It does not seem that yet had made thee faithful,Purgatorio,22,59
That faith without which no good works suffice.,Purgatorio,22,60
"If this be so, what candles or what sun",Purgatorio,22,61
Scattered thy darkness so that thou didst trim,Purgatorio,22,62
Thy sails behind the Fisherman thereafter?”,Purgatorio,22,63
And he to him: “Thou first directedst me,Purgatorio,22,64
"Towards Parnassus, in its grots to drink,",Purgatorio,22,65
And first concerning God didst me enlighten.,Purgatorio,22,66
"Thou didst as he who walketh in the night,",Purgatorio,22,67
"Who bears his light behind, which helps him not,",Purgatorio,22,68
"But wary makes the persons after him,",Purgatorio,22,69
"When thou didst say: ‘The age renews itself,",Purgatorio,22,70
"Justice returns, and man’s primeval time,",Purgatorio,22,71
And a new progeny descends from heaven.’,Purgatorio,22,72
"Through thee I Poet was, through thee a Christian;",Purgatorio,22,73
"But that thou better see what I design,",Purgatorio,22,74
To colour it will I extend my hand.,Purgatorio,22,75
Already was the world in every part,Purgatorio,22,76
"Pregnant with the true creed, disseminated",Purgatorio,22,77
By messengers of the eternal kingdom;,Purgatorio,22,78
"And thy assertion, spoken of above,",Purgatorio,22,79
With the new preachers was in unison;,Purgatorio,22,80
Whence I to visit them the custom took.,Purgatorio,22,81
"Then they became so holy in my sight,",Purgatorio,22,82
"That, when Domitian persecuted them,",Purgatorio,22,83
Not without tears of mine were their laments;,Purgatorio,22,84
"And all the while that I on earth remained,",Purgatorio,22,85
"Them I befriended, and their upright customs",Purgatorio,22,86
Made me disparage all the other sects.,Purgatorio,22,87
And ere I led the Greeks unto the rivers,Purgatorio,22,88
"Of Thebes, in poetry, I was baptized,",Purgatorio,22,89
"But out of fear was covertly a Christian,",Purgatorio,22,90
For a long time professing paganism;,Purgatorio,22,91
And this lukewarmness caused me the fourth circle,Purgatorio,22,92
To circuit round more than four centuries.,Purgatorio,22,93
"Thou, therefore, who hast raised the covering",Purgatorio,22,94
"That hid from me whatever good I speak of,",Purgatorio,22,95
"While in ascending we have time to spare,",Purgatorio,22,96
"Tell me, in what place is our friend Terentius,",Purgatorio,22,97
"Caecilius, Plautus, Varro, if thou knowest;",Purgatorio,22,98
"Tell me if they are damned, and in what alley.”",Purgatorio,22,99
"“These, Persius and myself, and others many,”",Purgatorio,22,100
"Replied my Leader, “with that Grecian are",Purgatorio,22,101
"Whom more than all the rest the Muses suckled,",Purgatorio,22,102
In the first circle of the prison blind;,Purgatorio,22,103
Ofttimes we of the mountain hold discourse,Purgatorio,22,104
Which has our nurses ever with itself.,Purgatorio,22,105
"Euripides is with us, Antiphon,",Purgatorio,22,106
"Simonides, Agatho, and many other",Purgatorio,22,107
Greeks who of old their brows with laurel decked.,Purgatorio,22,108
"There some of thine own people may be seen,",Purgatorio,22,109
"Antigone, Deiphile and Argia,",Purgatorio,22,110
And there Ismene mournful as of old.,Purgatorio,22,111
There she is seen who pointed out Langia;,Purgatorio,22,112
"There is Tiresias’ daughter, and there Thetis,",Purgatorio,22,113
And there Deidamia with her sisters.”,Purgatorio,22,114
"Silent already were the poets both,",Purgatorio,22,115
"Attent once more in looking round about,",Purgatorio,22,116
From the ascent and from the walls released;,Purgatorio,22,117
And four handmaidens of the day already,Purgatorio,22,118
"Were left behind, and at the pole the fifth",Purgatorio,22,119
"Was pointing upward still its burning horn,",Purgatorio,22,120
What time my Guide: “I think that tow’rds the edge,Purgatorio,22,121
"Our dexter shoulders it behoves us turn,",Purgatorio,22,122
Circling the mount as we are wont to do.”,Purgatorio,22,123
Thus in that region custom was our ensign;,Purgatorio,22,124
And we resumed our way with less suspicion,Purgatorio,22,125
For the assenting of that worthy soul,Purgatorio,22,126
"They in advance went on, and I alone",Purgatorio,22,127
"Behind them, and I listened to their speech,",Purgatorio,22,128
Which gave me lessons in the art of song.,Purgatorio,22,129
But soon their sweet discourses interrupted,Purgatorio,22,130
"A tree which midway in the road we found,",Purgatorio,22,131
With apples sweet and grateful to the smell.,Purgatorio,22,132
And even as a fir-tree tapers upward,Purgatorio,22,133
"From bough to bough, so downwardly did that;",Purgatorio,22,134
I think in order that no one might climb it.,Purgatorio,22,135
On that side where our pathway was enclosed,Purgatorio,22,136
"Fell from the lofty rock a limpid water,",Purgatorio,22,137
And spread itself abroad upon the leaves.,Purgatorio,22,138
"The Poets twain unto the tree drew near,",Purgatorio,22,139
And from among the foliage a voice,Purgatorio,22,140
Cried: “Of this food ye shall have scarcity.”,Purgatorio,22,141
Then said: “More thoughtful Mary was of making,Purgatorio,22,142
"The marriage feast complete and honourable,",Purgatorio,22,143
Than of her mouth which now for you responds;,Purgatorio,22,144
And for their drink the ancient Roman women,Purgatorio,22,145
With water were content; and Daniel,Purgatorio,22,146
"Disparaged food, and understanding won.",Purgatorio,22,147
The primal age was beautiful as gold;,Purgatorio,22,148
"Acorns it made with hunger savorous,",Purgatorio,22,149
And nectar every rivulet with thirst.,Purgatorio,22,150
Honey and locusts were the aliments,Purgatorio,22,151
That fed the Baptist in the wilderness;,Purgatorio,22,152
"Whence he is glorious, and so magnified",Purgatorio,22,153
As by the Evangel is revealed to you.”,Purgatorio,22,154
The while among the verdant leaves mine eyes,Purgatorio,23,1
"I riveted, as he is wont to do",Purgatorio,23,2
"Who wastes his life pursuing little birds,",Purgatorio,23,3
"My more than Father said unto me: “Son,",Purgatorio,23,4
Come now; because the time that is ordained us,Purgatorio,23,5
More usefully should be apportioned out.”,Purgatorio,23,6
I turned my face and no less soon my steps,Purgatorio,23,7
"Unto the Sages, who were speaking so",Purgatorio,23,8
They made the going of no cost to me;,Purgatorio,23,9
"And lo! were heard a song and a lament,",Purgatorio,23,10
"“Labia mea, Domine,” in fashion",Purgatorio,23,11
Such that delight and dolence it brought forth.,Purgatorio,23,12
"“O my sweet Father, what is this I hear?”",Purgatorio,23,13
Began I; and he answered: “Shades that go,Purgatorio,23,14
Perhaps the knot unloosing of their debt.”,Purgatorio,23,15
"In the same way that thoughtful pilgrims do,",Purgatorio,23,16
"Who, unknown people on the road o’ertaking,",Purgatorio,23,17
"Turn themselves round to them, and do not stop,",Purgatorio,23,18
"Even thus, behind us with a swifter motion",Purgatorio,23,19
"Coming and passing onward, gazed upon us",Purgatorio,23,20
A crowd of spirits silent and devout.,Purgatorio,23,21
"Each in his eyes was dark and cavernous,",Purgatorio,23,22
"Pallid in face, and so emaciate",Purgatorio,23,23
That from the bones the skin did shape itself.,Purgatorio,23,24
I do not think that so to merest rind,Purgatorio,23,25
Could Erisichthon have been withered up,Purgatorio,23,26
"By famine, when most fear he had of it.",Purgatorio,23,27
"Thinking within myself I said: “Behold,",Purgatorio,23,28
"This is the folk who lost Jerusalem,",Purgatorio,23,29
When Mary made a prey of her own son.”,Purgatorio,23,30
Their sockets were like rings without the gems;,Purgatorio,23,31
Whoever in the face of men reads ‘omo’,Purgatorio,23,32
Might well in these have recognised the ‘m.’,Purgatorio,23,33
"Who would believe the odour of an apple,",Purgatorio,23,34
"Begetting longing, could consume them so,",Purgatorio,23,35
"And that of water, without knowing how?",Purgatorio,23,36
"I still was wondering what so famished them,",Purgatorio,23,37
For the occasion not yet manifest,Purgatorio,23,38
Of their emaciation and sad squalor;,Purgatorio,23,39
And lo! from out the hollow of his head,Purgatorio,23,40
"His eyes a shade turned on me, and looked keenly;",Purgatorio,23,41
Then cried aloud: “What grace to me is this?”,Purgatorio,23,42
Never should I have known him by his look;,Purgatorio,23,43
But in his voice was evident to me,Purgatorio,23,44
That which his aspect had suppressed within it.,Purgatorio,23,45
This spark within me wholly re-enkindled,Purgatorio,23,46
"My recognition of his altered face,",Purgatorio,23,47
And I recalled the features of Forese.,Purgatorio,23,48
"“Ah, do not look at this dry leprosy,”",Purgatorio,23,49
"Entreated he, “which doth my skin discolour,",Purgatorio,23,50
Nor at default of flesh that I may have;,Purgatorio,23,51
"But tell me truth of thee, and who are those",Purgatorio,23,52
"Two souls, that yonder make for thee an escort;",Purgatorio,23,53
Do not delay in speaking unto me.”,Purgatorio,23,54
